TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,IsFraud,TransactionStatus,Currency,Latitude,Longitude,FraudReason
TX000725,AC00279,39.11,2023-09-01 18:05:37,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,2024-11-04 08:08:27,0,Completed,GBP,-9.465773971778162,27.76413097379549,Legitimate transaction
TX000726,AC00067,1309.79,2023-03-06 16:33:43,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,2024-11-04 08:11:14,1,Pending,USD,5.871107961904173,-51.436382651818974,High amount
TX000727,AC00043,729.38,2023-11-14 17:23:43,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,2024-11-04 08:08:16,0,Completed,USD,-46.35530934574866,103.51767090916053,Legitimate transaction
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,2024-11-04 08:07:04,0,Completed,USD,-41.53621842911143,-89.6395020255719,Legitimate transaction
TX000729,AC00244,504.71,2023-04-10 18:27:51,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,2024-11-04 08:08:37,0,Completed,USD,-22.088850641167923,23.066650380066392,Legitimate transaction
TX000730,AC00395,371.47,2023-05-30 16:15:10,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,24,Student,58,1,1187.04,2024-11-04 08:07:09,0,Completed,USD,-86.38718440000926,-50.91175385104566,Legitimate transaction
TX000731,AC00253,430.35,2023-02-20 17:23:03,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,2024-11-04 08:10:51,0,Completed,EUR,-32.02575019502791,56.387186534835394,Legitimate transaction
TX000732,AC00394,230.32,2023-05-15 18:15:33,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,2024-11-04 08:08:34,0,Completed,USD,-51.93935874062196,-93.45639135833751,Legitimate transaction
TX000733,AC00457,121.71,2023-09-05 17:02:23,Debit,Chicago,D000674,77.208.193.198,M015,ATM,52,Retired,140,1,5878.89,2024-11-04 08:11:23,0,Completed,USD,-31.050476607975362,-111.02653953546272,Legitimate transaction
TX000734,AC00046,98.87,2023-01-03 17:51:07,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,2024-11-04 08:06:58,0,Completed,USD,-68.44281627253478,150.56607120315732,Legitimate transaction
TX000735,AC00011,117.55,2023-05-19 16:35:07,Debit,Fresno,D000088,4.101.189.38,M046,ATM,24,Student,35,1,897.94,2024-11-04 08:11:13,0,Completed,USD,70.29491053318108,-143.3506741381667,Legitimate transaction
TX000736,AC00045,244.64,2023-02-21 18:41:39,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,2024-11-04 08:06:53,0,Completed,USD,16.84664163972876,2.1448467845754067,Legitimate transaction
TX000737,AC00181,321.93,2023-12-04 18:27:11,Debit,Nashville,D000083,45.241.13.208,M092,ATM,45,Engineer,12,1,4392.73,2024-11-04 08:07:51,0,Completed,USD,32.23841744600813,-100.49299813331679,Legitimate transaction
TX000738,AC00149,1092.73,2023-01-23 17:24:29,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,2024-11-04 08:07:50,1,Completed,EUR,52.05082294932089,-165.98521320275972,High amount
TX000739,AC00288,283.23,2023-02-06 16:48:45,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,2024-11-04 08:07:38,0,Completed,EUR,-0.2804041927696943,-167.0332254150865,Legitimate transaction
TX000740,AC00014,346.65,2024-01-01 16:17:13,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,2024-11-04 08:06:58,0,Completed,USD,-74.35434814426374,-116.92016204190216,Legitimate transaction
TX000741,AC00153,381.62,2023-01-27 16:40:28,Debit,Las Vegas,D000670,187.223.139.194,M097,Online,64,Retired,164,1,6009.12,2024-11-04 08:11:46,0,Completed,EUR,6.679177527338595,132.0373276221601,Legitimate transaction
TX000742,AC00164,388.65,2023-02-21 16:02:33,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,76,Retired,43,1,7896.85,2024-11-04 08:08:15,0,Completed,USD,15.631401243758248,-78.30765216827041,Legitimate transaction
TX000743,AC00159,29.22,2023-07-06 18:16:05,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43,2024-11-04 08:09:03,0,Completed,USD,44.17910535317941,162.16530140710648,Legitimate transaction
TX000744,AC00360,46.75,2023-07-31 17:37:31,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43,2024-11-04 08:09:20,0,Completed,USD,-12.301281678657716,29.384025476109684,Legitimate transaction
TX000745,AC00326,348.64,2023-06-09 17:12:09,Debit,San Jose,D000221,134.222.122.238,M098,Online,57,Retired,128,1,3274.96,2024-11-04 08:11:22,0,Completed,USD,-67.03554549679852,-22.818891683244203,Legitimate transaction
TX000746,AC00110,319.17,2023-01-11 16:58:02,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56,2024-11-04 08:08:49,0,Completed,EUR,-38.9203369562296,28.831980481003654,Legitimate transaction
TX000747,AC00110,73.95,2023-11-03 16:39:45,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,2024-11-04 08:07:22,0,Completed,USD,-24.645186648245684,6.011418681456405,Legitimate transaction
TX000748,AC00257,389.63,2023-02-16 16:20:06,Debit,Mesa,D000645,155.140.33.42,M100,Online,27,Engineer,99,1,9748.48,2024-11-04 08:08:55,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX000749,AC00145,217.61,2023-03-16 17:36:31,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19,Student,45,1,1404.53,2024-11-04 08:10:08,0,Completed,USD,26.265103439688218,93.15945135263706,Legitimate transaction
TX000750,AC00455,199.84,2023-01-16 16:01:34,Debit,Dallas,D000330,48.19.99.211,M082,ATM,21,Student,150,1,706.44,2024-11-04 08:09:14,0,Completed,USD,12.74009484040414,-78.30141624977318,Legitimate transaction
TX000751,AC00282,56.35,2023-02-09 16:09:00,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,2024-11-04 08:07:36,0,Completed,USD,-25.90258933838767,-52.90185902389115,Legitimate transaction
TX000752,AC00045,248.95,2023-06-16 16:19:35,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,2024-11-04 08:09:32,0,Completed,USD,87.57274478273635,141.87394891197027,Legitimate transaction
TX000753,AC00390,142.58,2023-06-19 16:20:51,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,2024-11-04 08:06:46,0,Completed,USD,19.039467484239694,160.72434473414597,Legitimate transaction
TX000754,AC00032,1020.73,2023-07-24 16:42:06,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61,2024-11-04 08:11:32,0,Completed,USD,-47.29917748752099,141.32096189513084,Legitimate transaction
TX000755,AC00153,84.34,2023-06-08 16:27:56,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,2024-11-04 08:09:31,1,Completed,USD,-71.67915492832734,-28.998722175367107,Multiple login attempts; Unusually long transaction time
TX000756,AC00460,1607.55,2023-09-07 16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,2024-11-04 08:07:33,1,Completed,USD,-62.48535494682024,100.93158108247741,High amount
TX000757,AC00154,333.78,2023-11-30 17:53:48,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94,2024-11-04 08:07:50,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX000758,AC00190,332.59,2023-07-13 17:50:13,Debit,San Antonio,D000163,166.41.54.117,M060,Online,55,Retired,143,1,1457.07,2024-11-04 08:09:05,0,Completed,USD,-45.72760889078854,-8.519136011604445,Legitimate transaction
TX000759,AC00156,236.81,2023-10-26 16:59:55,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,22,Student,15,1,813.68,2024-11-04 08:07:18,0,Completed,USD,-61.07735281327998,-0.8856532274032247,Legitimate transaction
TX000760,AC00005,417.8,2023-06-26 16:21:14,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,27,Student,130,1,1518.82,2024-11-04 08:09:17,0,Completed,USD,-56.41793567076496,-106.31516073937777,Legitimate transaction
TX000761,AC00126,319.27,2023-08-07 16:54:58,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,50,Doctor,150,1,10269.78,2024-11-04 08:12:18,0,Completed,USD,-38.68286963510752,32.80690917306592,Legitimate transaction
TX000762,AC00201,384.1,2023-05-24 18:32:58,Debit,Detroit,D000497,199.103.32.145,M004,Branch,42,Engineer,172,1,672.79,2024-11-04 08:11:42,0,Completed,EUR,-58.79275284694413,-112.99107680879474,Legitimate transaction
TX000763,AC00165,820.62,2023-03-03 17:18:59,Credit,Fresno,D000622,47.82.77.181,M084,Branch,61,Doctor,158,1,6024.8,2024-11-04 08:07:28,0,Completed,USD,71.41777643275654,-60.63670833581024,Legitimate transaction
TX000764,AC00420,474.77,2023-12-25 16:28:20,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,56,Engineer,50,1,2158.59,2024-11-04 08:08:36,0,Completed,USD,-75.5579257809044,127.81087258317666,Legitimate transaction
TX000765,AC00329,542.72,2023-09-04 18:37:57,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,43,Doctor,92,1,6011.8,2024-11-04 08:08:53,0,Completed,GBP,4.412050122645837,-105.45270868409212,Legitimate transaction
TX000766,AC00037,79.8,2023-12-22 17:17:34,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2024-11-04 08:06:48,0,Completed,USD,-16.12857114186093,-154.38301733756418,Legitimate transaction
TX000767,AC00293,46.24,2023-03-13 16:05:46,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,2024-11-04 08:07:24,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX000768,AC00481,327.8,2023-11-23 17:44:29,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,61,Doctor,54,1,10585.48,2024-11-04 08:09:18,0,Completed,USD,86.82815104354916,-155.15726665938612,Legitimate transaction
TX000769,AC00233,445.79,2023-07-07 17:19:39,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,2024-11-04 08:12:05,0,Completed,GBP,-69.83299760975058,158.68242738111883,Legitimate transaction
TX000770,AC00235,55.89,2023-08-17 16:54:30,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,2024-11-04 08:11:33,0,Completed,EUR,-18.385992171766503,2.4913576662604555,Legitimate transaction
TX000771,AC00324,158.41,2023-02-09 16:28:58,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,28,Student,16,1,1512.16,2024-11-04 08:10:03,0,Completed,USD,84.5046779895664,-32.61165414587339,Legitimate transaction
TX000772,AC00029,101.19,2023-11-29 18:38:41,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,2024-11-04 08:09:44,0,Completed,USD,65.79128266091644,111.91628916285066,Legitimate transaction
TX000773,AC00093,827.14,2023-01-17 17:25:13,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2024-11-04 08:08:14,1,Completed,USD,57.07297277087039,120.89733404778576,High amount; Multiple login attempts; Unusually long transaction time
TX000774,AC00141,61.97,2023-05-22 18:45:23,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,2024-11-04 08:10:47,0,Completed,GBP,-43.57749113191083,-60.41122807838234,Legitimate transaction
TX000775,AC00061,27.21,2023-06-14 16:34:54,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,2024-11-04 08:06:49,0,Completed,GBP,-59.240234269788154,69.7025006905663,Legitimate transaction
TX000776,AC00092,173.74,2023-09-08 17:48:22,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,2024-11-04 08:11:52,0,Completed,USD,29.7604,-95.3698,Legitimate transaction
TX000777,AC00354,176.11,2023-08-10 16:48:55,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35,2024-11-04 08:10:30,0,Completed,USD,30.355779586397574,97.60421370667916,Legitimate transaction
TX000778,AC00358,88.4,2023-11-10 18:02:07,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,2024-11-04 08:09:41,0,Completed,USD,77.28767804296544,55.67424727174364,Legitimate transaction
TX000779,AC00078,567.92,2023-06-20 16:27:07,Debit,Columbus,D000358,213.207.62.176,M042,Online,53,Retired,14,1,3779.47,2024-11-04 08:12:12,0,Completed,USD,10.217320742507354,-125.42577307196423,Legitimate transaction
TX000780,AC00013,138.11,2023-12-11 17:29:02,Credit,Phoenix,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,2024-11-04 08:07:04,0,Completed,USD,12.89028410458198,135.31791006614054,Legitimate transaction
TX000781,AC00030,456.93,2023-09-26 16:18:33,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,2024-11-04 08:09:29,0,Completed,USD,-39.603763141148846,14.074038984963124,Legitimate transaction
TX000782,AC00074,101.42,2023-04-25 17:00:15,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,2024-11-04 08:12:22,0,Completed,USD,33.749,-84.388,Legitimate transaction
TX000783,AC00399,300.61,2023-05-01 17:21:46,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,2024-11-04 08:11:56,0,Pending,USD,48.508727974548634,-78.30992650679867,Legitimate transaction
TX000784,AC00323,265.94,2023-06-05 16:11:07,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,2024-11-04 08:06:37,0,Completed,GBP,-56.33212525964579,-26.917853242430198,Legitimate transaction
TX000785,AC00107,345.54,2023-01-24 16:05:40,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,2024-11-04 08:11:09,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX000786,AC00211,411.52,2023-01-10 17:40:16,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,2024-11-04 08:09:13,0,Completed,USD,-31.737737447236135,-166.47440745639335,Legitimate transaction
TX000787,AC00297,111.21,2023-08-21 18:36:41,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,2024-11-04 08:12:12,0,Completed,USD,-13.421441049044986,-133.96795155992967,Legitimate transaction
TX000788,AC00102,316.37,2023-08-28 17:34:17,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69,2024-11-04 08:08:00,0,Completed,GBP,1.3698681632019003,95.5968301857099,Legitimate transaction
TX000789,AC00196,260.63,2023-12-20 18:58:27,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,2024-11-04 08:08:49,0,Completed,USD,-46.366248165285555,-179.9958114880682,Legitimate transaction
TX000790,AC00342,92.36,2023-03-27 16:48:34,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14,2024-11-04 08:07:55,0,Declined,USD,-69.32937154694336,-30.036301746374818,Legitimate transaction
TX000791,AC00027,262.06,2023-09-11 16:09:15,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,2024-11-04 08:10:23,0,Completed,USD,19.911607639493866,8.103665190811853,Legitimate transaction
TX000792,AC00339,64.5,2023-08-17 18:32:19,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24,2024-11-04 08:08:31,0,Completed,USD,-38.04650041675396,-160.33160879964998,Legitimate transaction
TX000793,AC00468,253.55,2023-01-11 16:56:58,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2797.26,2024-11-04 08:09:12,0,Completed,USD,14.622879856070213,170.30813867003985,Legitimate transaction
TX000794,AC00262,408.28,2023-03-15 16:33:09,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,2024-11-04 08:10:10,1,Completed,USD,-62.21471125064359,-98.59488075011811,Multiple login attempts
TX000795,AC00425,175.94,2023-06-05 16:16:13,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,2024-11-04 08:07:11,0,Completed,EUR,-3.3947816661328574,-70.48846093093888,Legitimate transaction
TX000796,AC00161,199.47,2023-08-14 16:26:38,Debit,Detroit,D000585,82.88.241.226,M041,Online,57,Doctor,142,1,6067.44,2024-11-04 08:07:22,0,Completed,USD,5.8660978592854605,-70.58069558819017,Legitimate transaction
TX000797,AC00417,51.07,2023-01-23 18:06:58,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63,Retired,133,1,4292.16,2024-11-04 08:12:12,0,Completed,USD,-80.67176337196315,-97.05000163775404,Legitimate transaction
TX000798,AC00208,435.86,2023-12-29 17:17:48,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56,Retired,134,1,3801.82,2024-11-04 08:09:18,0,Completed,USD,-29.411229925094297,-179.4694240489279,Legitimate transaction
TX000799,AC00304,74.73,2023-01-30 17:17:38,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,64,Retired,162,1,6353.22,2024-11-04 08:08:26,0,Completed,USD,-65.80535815098463,82.5641258716787,Legitimate transaction
TX000800,AC00166,182.79,2023-10-25 16:21:15,Credit,Louisville,D000499,35.73.67.98,M013,Online,23,Student,14,1,1251.85,2024-11-04 08:06:54,0,Completed,USD,-78.59250531490181,168.06437992774272,Legitimate transaction
TX000801,AC00279,628.36,2023-01-20 16:09:37,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,2024-11-04 08:07:32,0,Completed,USD,88.19284183019013,-99.25434601738378,Legitimate transaction
TX000802,AC00114,268.39,2023-02-21 18:13:02,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,2024-11-04 08:11:45,0,Completed,USD,-31.976307904549863,58.69698904923206,Legitimate transaction
TX000803,AC00411,362.27,2023-05-11 16:36:38,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,2024-11-04 08:07:35,0,Completed,USD,55.77740025383429,87.08267770513743,Legitimate transaction
TX000804,AC00380,560.15,2023-08-14 18:01:36,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,2024-11-04 08:10:51,0,Completed,USD,-44.16468214252251,125.4331364725889,Legitimate transaction
TX000805,AC00272,351.99,2023-06-12 16:58:04,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,2024-11-04 08:11:23,0,Completed,USD,32.67049000030727,-27.853489075100725,Legitimate transaction
TX000806,AC00202,132.36,2023-03-13 17:01:57,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,28,Student,160,1,319.65,2024-11-04 08:10:05,0,Completed,USD,46.84101478014358,-70.94487396944547,Legitimate transaction
TX000807,AC00053,24.77,2023-11-01 16:55:58,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,2024-11-04 08:07:20,0,Completed,GBP,17.214973309411974,-62.89375175170879,Legitimate transaction
TX000808,AC00316,668.67,2023-11-07 17:38:05,Debit,Detroit,D000682,184.59.28.72,M019,Online,44,Doctor,143,4,13446.81,2024-11-04 08:06:29,1,Completed,USD,-5.11628606097149,76.54367991546462,Multiple login attempts
TX000809,AC00422,80.24,2023-05-19 17:28:42,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,2024-11-04 08:12:13,0,Completed,USD,-15.868635453491663,114.040607942029,Legitimate transaction
TX000810,AC00083,8.65,2023-11-20 16:28:19,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,2024-11-04 08:11:35,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX000811,AC00125,178.91,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,2024-11-04 08:07:06,1,Completed,USD,-27.203712022260845,-114.61897160762304,Random anomaly detected
TX000812,AC00227,115.22,2023-12-08 17:05:33,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,2024-11-04 08:09:07,0,Completed,USD,77.31524596460866,-46.46123706320452,Legitimate transaction
TX000813,AC00292,161.63,2023-12-25 16:32:44,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,2024-11-04 08:08:21,0,Completed,EUR,59.511493401791256,144.69847082969403,Legitimate transaction
TX000814,AC00319,542.75,2023-12-07 18:28:50,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,2024-11-04 08:08:27,0,Completed,USD,83.70484391997226,110.4096670901061,Legitimate transaction
TX000815,AC00431,317.47,2023-05-01 17:31:34,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,2024-11-04 08:07:58,0,Completed,USD,-67.62649977260195,174.54902499449128,Legitimate transaction
TX000816,AC00365,280.99,2023-02-20 18:03:01,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,2024-11-04 08:07:24,0,Completed,USD,29.7604,-95.3698,Legitimate transaction
TX000817,AC00050,24.19,2023-02-08 17:33:08,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,2024-11-04 08:07:26,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX000818,AC00129,586.85,2023-08-15 16:57:27,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,2024-11-04 08:12:18,0,Completed,USD,33.4152,-111.8315,Legitimate transaction
TX000819,AC00366,372.41,2023-06-19 18:12:16,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55,Retired,143,1,3233.87,2024-11-04 08:06:34,0,Completed,USD,32.7157,-117.1611,Legitimate transaction
TX000820,AC00452,63.17,2023-07-25 18:28:57,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,2024-11-04 08:07:18,0,Completed,USD,41.556145536655976,91.52937348554906,Legitimate transaction
